1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
5265.736576,5081.67904,4948.557856,4867.596736,4814.98096,4758.073792,4695.489088,4639.803424,4594.36096,4574.205184,4547.236576,4554.968128,4594.614496,4725.477856,4913.788768,5268.29872,6465.95968,7535.247328,7845.550048,7993.446208,8094.737536,8185.74064,8208.454336,7981.67872,6602.967808,5960.312032,6036.851392,6822.30016,7698.048448,7882.983424,7943.997376,8037.805024,8123.106208,8183.614336,8037.563104,7337.74144,6845.0584,7243.314976,7877.962144,8006.771872,7849.087648,7823.173792,7674.050272,7398.92032,7096.292512,6674.624704,6179.703424,5688.9184
5288.986048,5119.24,5026.61872,4938.826528,4869.75904,4797.436576,4749.66112,4675.775296,4633.734016,4598.33968,4589.331712,4597.334656,4643.463424,4764.675136,4920.09904,5293.703104,6417.34144,7532.02096,7809.389728,7960.332832,8064.773152,8159.787808,8195.435296,7972.315936,6648.852832,5958.99856,6054.642304,6890.971552,7747.63984,7933.18144,8015.643424,8106.05872,8217.028768,8254.551232,8073.243424,7335.39856,6858.795136,7259.22112,7895.468608,7986.513472,7843.594816,7821.894976,7651.782784,7427.884864,7099.444864,6658.365184,6193.44016,5682.384064
5314.553632,5134.06144,5029.669888,4959.322624,4872.811072,4812.550432,4742.685184,4693.571392,4648.192672,4611.764224,4595.655616,4598.98048,4638.466528,4764.601984,4932.956896,5281.58176,6426.585184,7516.930912,7760.776096,7923.52096,8064.06064,8149.05808,8157.784384,7930.071232,6608.893792,5921.987008,6003.64096,6813.452512,7709.976256,7872.043744,7957.93888,8053.116256,8132.48128,8190.297856,8059.623424,7393.130272,6881.434816,7325.626528,7850.602144,7914.63856,7762.046368,7712.104864,7557.296416,7323.449728,6987.936256,6636.834976,6173.644384,5670.177856
5314.711072,5154.076576,5038.169248,4932.04192,4826.635936,4770.414496,4696.065664,4641.436576,4586.85856,4548.362944,4510.917856,4513.595776,4533.510112,4624.11904,4747.31872,5049.332032,6058.508128,7033.397536,7246.767808,7411.851232,7503.768448,7637.093632,7642.874656,7443.129088,6307.870912,5593.972192,5633.007808,6295.25824,7073.131072,7234.248448,7275.391552,7361.765344,7456.984864,7491.524704,7362.315136,6700.931392,6176.55904,6469.546048,6941.392192,6972.526048,6821.972512,6792.543424,6697.904704,6525.087808,6329.94064,6057.856096,5681.005024,5263.383424
4959.930112,4800.963424,4661.418016,4558.215616,4467.856096,4401.172192,4324.002784,4262.650048,4207.116736,4173.9784,4157.573152,4152.311872,4166.02096,4249.703584,4349.830912,4565.555296,5319.997696,6099.47968,6388.865344,6559.043584,6682.765024,6789.474976,6832.3216,6683.032192,5734.976416,5191.61968,5221.895776,5736.393472,6286.234816,6425.913472,6488.908768,6564.211072,6630.166048,6686.137216,6581.502304,6151.41904,5806.83904,5918.914816,6232.682464,6248.015296,6128.445664,6134.80144,6074.845984,5997.437056,5838.070432,5617.202464,5299.010272,4936.09888
4632.463744,4483.578016,4399.371712,4308.044704,4231.248928,4169.590432,4095.674656,4044.496768,4007.387968,3986.305504,3980.364256,3989.912032,4038.33808,4153.934656,4330.302784,4702.257376,5847.888928,7009.992352,7333.129888,7515.963424,7628.605984,7773.976576,7829.183584,7651.322464,6463.611232,5735.549248,5850.925024,6614.172352,7438.810912,7595.510272,7656.504064,7747.726048,7838.551552,7893.62128,7731.49888,7046.137216,6528.142144,6956.851072,7564.829728,7658.606368,7483.794016,7463.585344,7298.692192,7069.870048,6784.408768,6416.425984,5984.095456,5517.015616
5144.931232,4978.870912,4886.630272,4781.42032,4697.99824,4625.495296,4553.53888,4492.52176,4439.73856,4417.970272,4376.632672,4383.209728,4396.573312,4463.157376,4572.132832,4879.24096,5896.84096,6848.596096,7113.851392,7248.284704,7369.287328,7513.756096,7553.088928,7382.183584,6294.733792,5622.432352,5686.764544,6342.982144,7107.89968,7259.253472,7307.593792,7352.776096,7416.731392,7449.313792,7269.233632,6642.266368,6187.177216,6473.48032,6929.208928,6965.011072,6796.533952,6756.096256,6574.357696,6403.029568,6195.40048,5930.495296,5558.962144,5170.648768
4830.182944,4638.355936,4495.711072,4372.136416,4238.134336,4152.430048,4061.003104,3990.256288,3925.20928,3870.937696,3822.711232,3778.452544,3731.583232,3665.408608,3597.212032,3489.3712,3390.746848,3530.897536,3612.883744,3746.890432,3880.042432,3980.196736,4058.206336,4048.420672,3743.505184,3541.160032,3449.273632,3475.063744,3580.372384,3582.275584,3626.758048,3678.89008,3783.734176,3924.747328,4044.417568,4091.249248,4079.645344,4126.909408,4295.09824,4364.912512,4349.924704,4357.85968,4326.725344,4261.964704,4126.921984,3927.665536,3668.20048,3389.300512
3198.936256,3089.020672,2978.513152,2889.755776,2823.953344,2769.131392,2729.029888,2700.625696,2688.756448,2679.701152,2686.41952,2749.750432,2857.891072,3086.706976,3400.7008,3995.032384,5667.389728,6886.371232,7250.07856,7459.18096,7651.816096,7809.252352,7887.50128,7732.847488,6564.175936,5807.55952,5766.2392,6466.392832,7276.006048,7459.372192,7520.794816,7624.247488,7708.073632,7790.30128,7670.12032,7019.475136,6563.535136,7009.792672,7524.856576,7585.257376,7473.016096,7459.817536,7305.553792,7056.371392,6721.177696,6317.782624,5843.282464,5398.148128
5029.533472,4863.462784,4763.997856,4683.215776,4606.79968,4549.275136,4470.985024,4433.761984,4401.477856,4363.322464,4357.465984,4377.096736,4418.327968,4551.535936,4746.943744,5100.727648,6294.982144,7382.949088,7672.71904,7847.751232,7987.070272,8087.846848,8120.683744,7906.41904,6579.752512,5893.331392,5958.783424,6751.948768,7555.925344,7720.427488,7782.943744,7875.60112,7989.085984,8087.574976,7997.493952,7379.928928,6931.503904,7303.822624,7724.86144,7823.64112,7691.185024,7670.851072,7519.542784,7271.62144,6955.264864,6560.056576,6065.049088,5575.831072
5199.39856,5028.22,4930.162144,4836.972832,4754.742304,4684.945984,4619.892352,4588.857856,4543.80064,4504.914016,4492.78144,4486.495456,4500.871072,4576.370752,4732.848928,5073.774016,6182.384704,7257.62032,7485.9784,7632.362464,7755.389728,7878.11968,7912.94128,7727.877376,6502.13968,5781.314656,5830.933312,6574.471552,7369.37968,7524.79888,7569.82,7663.373632,7733.154976,7789.902304,7673.549728,7063.774816,6574.290112,6862.210912,7252.617376,7280.365024,7136.902624,7127.450272,7005.967168,6831.744064,6569.885344,6297.235936,5858.227168,5450.4184
5110.077856,4953.03856,4829.307808,4723.223584,4637.11984,4562.056576,4497.226048,4435.48144,4417.824544,4349.375776,4340.816896,4321.61968,4318.014016,4348.997536,4412.945344,4617.693952,5359.73968,6151.185184,6362.471392,6493.734016,6630.087328,6745.805344,6824.103904,6669.754816,5727.402784,5237.596576,5243.689408,5737.971712,6271.532512,6368.017216,6383.207008,6493.493632,6580.523584,6689.084704,6634.837216,6294.6592,5955.911392,6012.064384,6176.581984,6179.345824,6122.67808,6107.907808,6030.530752,5909.272672,5733.516256,5510.731072,5135.614336,4819.8808
4547.489728,4407.09904,4314.722464,4239.507808,4163.110912,4095.505984,4034.876128,4003.626688,3967.612384,3943.098016,3932.020672,3965.963104,4006.967968,4183.747648,4386.225184,4804.785184,6062.197696,7240.091392,7587.289888,7791.190048,7896.768928,8028.233152,8053.376896,7848.66112,6571.31872,5887.632832,5976.125344,6787.955296,7667.045344,7856.15968,7932.816256,8060.50192,8146.909408,8195.985664,8080.136896,7406.812672,6892.642144,7301.30032,7911.26032,8009.79904,7871.011552,7847.897536,7671.757216,7413.517216,7072.951072,6620.508928,6139.592512,5660.49856
5278.25824,5135.85856,5040.624544,4952.755456,4866.985024,4804.524544,4744.54096,4684.864384,4640.687008,4618.75984,4579.147168,4587.608608,4623.815296,4778.79856,4944.749728,5294.862784,6510.212512,7620.552832,7917.774976,8103.463744,8236.350592,8351.987488,8381.107168,8128.683424,6901.045984,6137.168608,6232.527328,7042.563424,7964.04016,8182.545664,8288.269408,8382.452512,8488.314976,8523.652192,8368.490272,7592.030272,6992.624704,7390.23856,8107.507168,8231.434336,8071.808128,8008.9816,7844.0416,7570.183744,7221.885184,6805.868608,6308.4184,5830.569568
5428.09936,5267.25904,5171.409088,5079.33952,5000.383744,4929.907648,4868.98144,4823.502784,4765.523584,4745.256256,4707.867808,4708.23808,4757.702464,4882.455136,5040.735136,5372.768128,6567.008608,7761.483424,8056.031872,8235.79936,8394.811552,8543.8,8572.564384,8348.574976,7004.916256,6324.907168,6430.686208,7317.123904,8239.136896,8456.263744,8555.311552,8641.752832,8737.823104,8799.636256,8624.533792,7798.304704,7253.394976,7705.662304,8270.717536,8339.854336,8193.969088,8125.931872,7949.34112,7722.843904,7334.2,6915.40096,6422.25904,5931.388288
5545.668448,5375.904544,5286.502144,5195.583424,5108.789728,5037.412192,4963.175296,4895.885344,4863.633472,4825.389088,4811.755936,4797.488128,4846.068448,4969.656736,5122.76032,5490.377536,6812.095936,7971.616096,8313.173152,8517.771232,8670.1384,8777.1016,8800.068448,8582.865664,7212.76096,6466.92112,6630.912832,7439.387488,8441.545984,8630.11936,8729.97808,8821.676896,8907.970048,8942.016256,8752.185664,7898.513632,7228.011232,7621.55968,8301.603424,8483.691232,8319.97936,8295.06064,8103.454336,7787.7184,7470.342784,7015.028608,6516.157216,6013.274656
5670.596416,5536.885504,5418.566848,5308.457536,5242.344064,5168.12128,5098.652992,5028.429088,4989.447808,4952.649088,4938.882784,4941.413632,4956.633472,5057.170912,5210.670112,5551.64176,6864.053632,8099.067808,8420.551552,8615.646208,8804.369728,8932.809088,8982.023104,8716.022464,7322.711392,6638.605024,6791.574016,7675.642624,8543.80096,8662.313152,8718.754336,8795.085664,8887.969408,8917.788448,8673.14032,7856.306368,7328.337376,7610.957536,8131.127488,8235.077536,8101.84192,8038.545664,7863.871552,7579.662304,7210.015936,6849.457216,6350.113792,5923.271872
5566.689088,5429.56192,5330.730112,5236.266208,5200.983904,5130.407968,5058.192832,4981.510432,4923.551392,4886.367328,4857.531712,4837.80112,4856.675296,4919.05984,5050.564384,5380.769248,6571.692352,7662.128608,7965.089728,8126.67904,8312.57968,8442.034336,8521.296256,8361.3784,7082.013472,6396.512992,6533.085184,7282.017856,8199.967168,8383.016896,8431.947808,8518.508128,8592.054976,8607.769408,8390.410912,7579.91968,6987.427648,7267.911232,7746.642304,7804.00144,7669.967488,7626.33904,7472.233792,7314.94,7058.926528,6786.21856,6418.608928,6007.589728
5666.042944,5495.76016,5365.854496,5251.237696,5136.587008,5049.245344,4974.496576,4881.603904,4829.042464,4777.96144,4752.046048,4723.250272,4691.403904,4720.6408,4746.08128,4880.32,5508.7816,6246.130912,6481.363744,6677.60032,6861.470272,7005.067168,7065.988768,6958.456576,6112.784704,5610.631552,5659.675456,6076.122784,6620.315296,6745.26112,6784.332352,6852.833632,6923.769088,6971.671072,6864.387808,6411.248608,6002.692672,6080.791072,6400.672672,6459.823744,6410.913472,6423.336736,6402.369088,6316.963264,6204.98032,6017.212192,5714.802784,5354.747008
5048.4808,4914.124384,4794.407488,4702.55968,4615.723744,4556.604064,4484.726368,4429.596256,4376.912512,4347.33808,4342.006048,4351.70032,4375.225984,4540.669408,4706.743744,5116.071712,6581.325184,8010.989728,8474.797216,8707.4416,8897.742784,9069.16192,9090.428128,8817.889408,7392.91888,6646.22128,6722.888608,7556.063584,8448.773152,8639.288128,8698.84,8811.962464,8898.894016,8927.746528,8805.448768,8045.502784,7364.205184,7698.037216,8191.12192,8329.415296,8183.845984,8140.432192,7967.673472,7687.805344,7337.10016,6864.305344,6420.322144,5939.9416
5575.973632,5417.168128,5321.11984,5236.491712,5162.312992,5103.416896,5029.945504,4964.411392,4909.66,4870.463584,4841.00128,4853.968768,4885.95952,4994.45968,5133.702304,5485.522144,6777.503584,7884.954976,8192.62096,8315.164384,8441.09968,8530.315936,8537.785024,8311.604704,6967.1584,6197.037856,6265.286848,7023.217696,7954.845184,8113.673152,8192.576896,8290.192192,8422.507168,8475.382144,8304.476896,7595.712352,7090.405024,7498.632352,8035.094656,8108.09968,7958.086048,7917.463744,7733.606368,7483.73872,7141.84096,6691.932832,6208.265344,5747.810272
5384.793472,5242.162144,5156.723584,5085.029728,4992.950272,4925.78032,4860.76096,4815.3616,4765.2616,4728.735616,4704.148768,4734.20032,4759.927648,4900.50064,5043.983584,5403.457216,6682.012672,7781.356096,8041.631872,8229.683104,8330.342464,8437.0984,8459.545984,8231.755936,6893.973472,6108.832192,6178.242784,7019.437216,7878.166048,8128.452832,8189.29936,8287.271872,8377.772512,8447.57968,8297.74192,7604.124064,7099.735936,7522.775296,8008.124704,8071.32064,7916.491552,7902.550912,7704.067168,7465.752832,7144.13968,6718.837216,6236.088928,5753.98144
5381.697856,5262.489088,5165.242144,5074.326208,4983.842464,4926.286048,4873.854976,4813.97824,4767.474016,4736.352832,4713.84112,4713.742624,4749.271072,4879.963744,5055.385024,5415.854656,6690.135136,7792.004704,8083.928128,8306.608768,8419.032832,8518.602784,8502.473152,8268.305344,6889.870048,6175.751872,6218.773792,7001.342464,7829.172352,8032.927168,8124.973792,8253.773152,8349.446848,8416.987168,8307.02032,7544.936416,6937.6816,7292.636416,7876.944064,8087.715616,7957.650112,7911.697216,7759.722304,7516.314976,7167.217216,6754.535296,6261.333472,5764.681984
5387.532352,5207.951392,5124.850912,5018.43856,4940.151232,4878.962944,4812.826528,4753.852192,4703.56192,4684.306528,4651.584544,4664.26144,4679.14192,4809.1216,4973.853472,5339.370592,6562.13872,7764.697696,8082.04192,8236.255936,8357.111872,8476.735936,8457.574336,8220.652192,6864.794656,6095.429728,6163.837216,6950.992672,7776.505984,7954.456096,8035.036576,8147.195296,8271.534016,8347.15936,8235.74032,7578.931552,6981.465184,7385.777536,7902.129088,7991.722144,7842.2416,7791.569728,7627.271392,7393.225024,7060.925344,6690.211072,6217.387168,5738.095936
5390.75872,5224.064704,5130.790432,5034.892192,4947.610912,4870.912672,4804.396576,4743.252352,4700.795296,4669.86064,4658.303584,4654.949728,4666.156576,4754.230048,4865.402464,5186.511232,6319.547488,7399.651552,7669.533472,7850.037376,7984.267168,8105.462464,8150.413792,7940.726368,6587.645344,5996.824864,6073.831072,6843.231232,7734.435136,7901.484064,7960.143424,8062.074976,8139.985984,8171.662144,8007.88192,7218.029728,6657.616576,6907.885024,7431.38032,7592.924704,7443.789088,7406.70112,7268.096416,7099.36144,6869.655136,6572.002624,6168.848608,5748.648928
5382.551872,5233.577056,5100.796576,4984.891072,4878.816736,4786.072192,4716.918016,4631.98096,4569.527488,4533.273952,4503.183424,4492.733632,4461.00112,4496.751232,4542.166048,4705.762624,5454.132352,6213.410272,6451.646368,6628.692832,6788.811232,6939.963424,6979.48,6849.135136,5972.691232,5443.595296,5500.895296,5950.345504,6544.122304,6673.115296,6712.908928,6796.755136,6886.726528,6962.72128,6861.865024,6372.576256,5941.72,5990.87968,6252.072832,6375.576256,6296.364064,6301.990432,6271.702144,6202.996576,6052.371232,5841.545824,5478.412672,5133.387808
4846.71856,4689.1384,4582.364704,4497.075616,4414.622464,4356.677056,4298.66176,4237.971232,4201.790752,4167.7408,4149.83968,4168.414336,4224.264544,4378.370752,4571.32144,4989.163744,6361.231552,7702.867648,8062.710592,8290.750048,8449.112512,8587.953472,8638.991872,8443.233472,7053.243424,6365.462944,6467.123584,7338.587488,8210.98096,8411.843104,8486.403424,8589.824704,8685.274336,8725.613152,8576.306848,7763.847328,7196.062624,7613.73856,8211.915616,8401.470592,8268.23872,8191.417216,7942.989088,7663.99984,7258.067488,6816.135136,6337.686688,5879.204224
5513.142304,5376.6616,5284.158016,5213.924704,5133.376096,5065.390048,5001.028768,4946.08144,4897.843264,4871.007808,4854.570592,4852.630432,4884.357376,5002.210048,5170.90096,5541.005344,6879.89872,8129.993152,8424.994336,8630.971552,8812.534336,8958.242464,8989.512832,8745.53968,7229.576416,6590.437216,6747.185344,7558.837696,8587.013152,8816.230048,8913.683104,8998.55968,9069.525664,9127.293472,8932.74064,8102.14192,7511.292832,7904.430112,8510.77936,8652.266848,8528.027488,8474.316256,8278.72096,7981.575136,7628.572192,7201.308448,6734.573632,6244.985824
5881.254976,5717.207968,5612.290432,5511.609088,5423.890432,5344.486048,5268.374656,5205.76144,5153.3608,5097.102304,5068.875616,5082.112192,5102.454976,5217.576736,5336.715616,5737.767808,7099.26016,8411.08,8779.114336,8954.396896,9117.972832,9238.530592,9290.813152,9005.542144,7536.989728,6861.935296,7057.396096,7922.722144,8882.522464,9077.357536,9191.731552,9283.503424,9392.346208,9440.528128,9299.47936,8512.392832,7804.537696,8180.126848,8544.097216,8598.569728,8468.416576,8374.352512,8158.60192,7901.013472,7505.453632,7024.369888,6524.924704,6067.882624
5690.649088,5521.00096,5421.572032,5319.894496,5248.59904,5173.495936,5098.912192,5028.56032,4983.293632,4939.471552,4909.83856,4907.007328,4927.745344,5049.678016,5169.692512,5509.147168,6841.230112,8032.722784,8350.674976,8521.305664,8630.172832,8760.437536,8793.030592,8542.64128,7192.257376,6478.686208,6652.976416,7513.057216,8459.551552,8709.871552,8791.810048,8880.31936,8966.867488,9024.934336,8840.97904,7996.308448,7440.31984,7881.485344,8402.916256,8489.68,8333.08192,8283.349408,8079.843424,7826.55856,7433.092672,7027.794016,6507.894976,6062.61904
5680.172992,5525.197216,5409.128128,5314.250272,5233.884544,5160.005344,5077.8808,5011.56016,4953.82144,4912.382944,4902.391552,4900.407328,4912.617856,5035.095616,5167.922464,5501.797696,6742.467808,7963.853632,8242.754656,8457.19936,8561.892832,8710.169728,8721.694336,8457.529408,7057.571392,6422.391712,6600.370048,7416.697216,8334.615616,8379.488128,8376.027808,8514.664384,8565.429088,8616.092512,8439.142144,7641.031072,7167.412672,7617.084064,8059.828768,8173.234336,8025.386848,7968.802624,7778.76112,7492.114816,7102.703584,6697.145344,6197.071072,5714.136736
5353.12192,5190.643744,5102.874016,5003.189728,4938.426688,4871.253472,4803.670432,4734.627328,4698.966208,4666.37824,4648.210912,4656.771232,4690.730272,4801.829728,4948.909888,5282.02192,6502.955296,7691.607328,7997.332192,8182.789408,8333.96032,8420.089408,8446.722784,8243.817856,6858.249088,6177.097216,6275.38192,7099.542784,8005.98112,8230.046848,8271.84064,8380.334656,8463.529408,8510.72128,8352.804064,7546.692352,6934.74112,7222.6816,7702.13968,7856.853472,7731.546208,7690.313632,7545.9616,7328.857216,7008.867808,6676.554976,6247.108288,5825.262784
5496.375616,5326.854496,5191.222144,5079.883264,4970.992192,4891.306528,4794.587488,4725.234496,4673.516896,4622.086528,4587.275296,4539.316576,4485.368128,4546.148128,4613.36128,4865.609728,5792.054656,6756.447328,7038.897856,7279.803424,7445.22112,7582.636096,7652.214016,7503.802144,6372.47872,5859.848608,5982.468928,6660.706048,7372.3816,7534.475296,7586.5216,7672.563904,7719.862144,7741.310272,7550.86144,6898.266208,6403.657216,6480.772672,6800.344864,6926.893792,6817.307488,6797.547328,6721.824064,6601.230112,6431.666848,6209.002624,5870.427328,5548.627168
5246.067328,5056.415776,4909.171552,4772.76112,4674.992992,4564.982944,4479.524704,4395.935776,4324.769248,4269.576256,4225.471552,4188.292672,4138.364704,4154.851552,4204.74112,4384.852192,5034.402304,5779.616416,6014.602144,6238.782784,6391.327168,6538.909888,6605.968768,6496.456576,5703.927808,5258.371552,5332.475296,5706.171232,6219.845344,6336.314656,6353.774656,6410.292832,6431.345824,6443.29888,6324.817216,5892.46096,5507.737216,5499.469408,5684.531392,5859.14176,5782.049728,5730.193312,5678.347168,5608.583584,5508.39904,5350.857856,5123.386528,4831.662784
4588.351552,4433.970112,4265.951872,4125.822304,4001.372512,3889.754464,3793.435744,3709.105504,3643.84864,3590.627488,3531.623104,3469.715584,3368.307616,3292.34176,3241.974976,3155.840512,3131.791072,3257.205664,3397.966336,3589.938016,3759.538048,3909.534496,4031.38,4110.5392,3988.203232,3871.134496,3801.943264,3763.268128,3761.83936,3757.688128,3770.18128,3823.018048,3871.333024,3940.896736,3965.971072,4009.6,4039.400512,4087.664224,4286.212672,4448.569888,4469.974336,4516.237696,4560.967168,4606.223584,4567.466368,4458.74176,4238.67808,3998.211712
3816.894304,3669.8608,3542.310112,3423.156736,3332.741152,3260.988928,3187.753312,3152.394304,3125.360512,3112.704256,3103.997728,3126.409408,3197.056096,3365.711392,3587.533312,4136.604544,5938.888288,7341.369088,7807.692352,8173.409728,8420.254336,8612.445664,8686.05808,8575.106848,7491.570112,6820.336096,6974.812192,7667.373472,8488.184704,8688.963424,8768.328448,8863.7416,8909.989408,8949.246208,8748.13936,8023.42192,7432.434976,7706.902144,8200.494016,8364.642784,8273.077216,8262.98128,8099.20192,7888.554976,7531.212352,7214.70112,6823.731232,6425.542624
6118.225504,5963.311072,5855.905984,5763.722464,5688.631552,5592.44128,5521.591552,5443.56112,5376.03808,5315.412832,5307.893632,5260.115296,5249.95984,5294.09824,5363.21872,5691.289888,7126.947328,8398.143424,8761.91872,9006.997216,9188.955616,9365.002144,9456.16,9267.67936,7890.76,7213.387168,7398.776416,8208.336256,9125.67808,9313.793152,9327.087808,9392.124064,9437.422144,9415.810912,9172.810048,8389.650592,7588.957216,7899.255136,8283.034336,8425.450048,8291.30032,8276.390272,8137.950592,7877.687488,7533.586048,7142.476576,6683.157856,6241.177216
5901.575296,5772.815296,5692.574656,5606.949568,5522.125984,5456.172832,5373.252352,5292.483424,5241.21808,5213.752192,5181.386848,5167.128928,5169.815776,5241.366208,5366.710912,5755.93984,7200.30016,8639.69872,9069.968128,9320.711872,9515.62,9669.166528,9769.511872,9566.830048,8124.12064,7401.406528,7624.59856,8459.490592,9485.070592,9731.389408,9772.575616,9823.369408,9777.614656,9708.7,9447.757216,8535.490048,7854.597376,8143.187488,8737.30192,8941.823104,8800.050592,8756.07808,8516.415616,8258.789728,7864.445344,7487.52016,7040.44144,6602.793952
6283.18,6118.14016,5964.136576,5842.556416,5723.883904,5642.950912,5545.30144,5481.090112,5423.964064,5363.769088,5331.010912,5291.772352,5254.938016,5274.534016,5366.76016,5667.790432,6930.414976,8043.150592,8177.290912,8474.647168,8622.276256,8754.865984,8784.716896,8608.10128,7333.634656,6562.036096,6768.273952,7511.954656,8436.305344,8700.664384,8739.968128,8815.308448,8881.934656,8899.972192,8725.689088,7917.428608,7236.94144,7429.645024,7926.882784,8102.310592,7977.765184,7941.730912,7791.22096,7547.077696,7224.164704,6923.810272,6546.74128,6145.029568
5833.305664,5641.07968,5534.45872,5438.55808,5340.242464,5253.824224,5166.189088,5075.851552,5006.713792,4952.508448,4911.337216,4888.546528,4846.088128,4868.262784,4909.363744,5066.942944,5830.463584,6655.331392,6902.35984,7128.23968,7276.27984,7431.236416,7497.703744,7396.866208,6487.37872,5981.334976,6071.264224,6521.225344,7185.093952,7362.207808,7403.343424,7473.184864,7540.89904,7588.022464,7493.585344,7004.876416,6544.23856,6544.297696,6666.283744,6741.708448,6670.70128,6664.770112,6614.092192,6534.6184,6362.770912,6124.313632,5793.602944,5480.822944
5191.425184,5064.054016,4956.34096,4868.52112,4782.550912,4701.449728,4640.509888,4578.490432,4527.977056,4506.764704,4471.726528,4477.544704,4507.972192,4636.425664,4812.211072,5228.646688,6733.706368,8221.063744,8669.570272,8946.234016,9149.593792,9302.597536,9350.393152,9149.636896,7755.26032,7031.407168,7211.307808,8083,9055.853152,9303.82096,9388.388128,9510.210592,9583.126528,9619.370272,9444.525664,8593.671232,7777.047328,8115.016576,8651.628448,8911.763104,8796.734656,8731.408768,8557.45936,8258.066848,7878.957856,7445.87968,6987.21856,6571.153792
6179.151712,6024.875776,5915.549728,5814.736576,5714.765824,5612.151712,5534.052832,5453.092192,5382.774976,5344.668928,5322.514336,5303.603584,5316.181984,5398.58128,5542.915456,5900.605984,7464.023584,8835.113152,9233.596576,9487.417216,9646.145344,9785.69968,9830.686528,9565.706848,8050.26064,7444.0216,7641.183424,8546.85904,9511.928128,9768.216256,9829.930048,9924.870592,10015.54566,10044.74128,9815.902144,8933.970592,8085.435616,8388.105664,8972.443744,9301.427488,9167.152192,9119.710048,8930.57872,8655.63808,8277.597856,7859.751232,7408.025344,6982.734016
6630.647488,6481.997536,6363.748288,6284.967808,6174.02032,6065.934016,5955.8008,5888.330272,5820.363424,5751.012832,5713.291072,5671.337536,5682.104704,5728.946368,5824.752832,6198.287488,7780.42144,9139.605664,9539.9416,9794.40064,9967.949728,10110.40278,10164.03251,9920.354656,8393.991232,7724.082304,7958.26,8853.726208,9848.7784,10089.33347,10144.48749,10237.93754,10291.03658,10297.7031,10075.65434,9101.163424,8286.605344,8552.171872,9185.295616,9523.084384,9421.472512,9374.077216,9208.245664,8929.487488,8583.78064,8189.730592,7746.805024,7260.90016
6920.235136,6761.094976,6665.165344,6571.662784,6483.568768,6366.374656,6264.443584,6171.030592,6107.794816,6042.08176,5974.072672,5899.055296,5879.605024,5919.277696,6001.283584,6330.008128,7823.182144,9244.127488,9669.44032,9898.182784,10075.30566,10201.89808,10239.20032,10021.67219,8527.710592,7859.217376,8095.197856,8969.904064,9967.203424,10194.85091,10272.46278,10385.62192,10430.10246,10430.54685,10125.72064,9125.986528,8276.02192,8579.123104,9055.333792,9273.39808,9154.86064,9092.652832,8901.135616,8631.463744,8237.404384,7863.735136,7411.114816,6985.994656
6665.273632,6528.931072,6443.22016,6333.069088,6262.2016,6155.469568,6047.348128,5951.986048,5894.137216,5819.932672,5754.442144,5740.467328,5684.653312,5742.673312,5806.945024,6137.872672,7570.113952,8912.53936,9354.788128,9528.446848,9664.725664,9786.23968,9839.56192,9624.516256,8172.388768,7430.053792,7624.002784,8470.977856,9475.227808,9725.209408,9764.94064,9859.808128,9901.132192,9897.573472,9645.206848,8695.030048,7962.96016,8282.833792,8823.25936,9053.564704,8911.475296,8852.731552,8594.01808,8314.117216,7913.243584,7523.366368,7103.170912,6662.034016
6318.307168,6193.384864,6061.06144,5966.808448,5863.287808,5793.85984,5712.343744,5609.890432,5574.661984,5518.168288,5464.030432,5412.114016,5391.891712,5444.902624,5558.929408,5843.394016,7145.583904,8367.484384,8702.10064,8913.427168,9111.215296,9241.863424,9296.288128,9098.412832,7720.405024,7040.095936,7225.036576,8008.25968,8956.836256,9172.809088,9195.19936,9264.394336,9351.969088,9336.93808,9131.444704,8232.47872,7500.48016,7655.897536,8076.454336,8308.307488,8182.189408,8153.7784,8021.222464,7820.607328,7559.746528,7303.985344,6952.393792,6609.631072
6316.906048,6184.329088,6050.831872,5925.477856,5807.705344,5709.676576,5605.085344,5530.276096,5479.535296,5402.476096,5353.522144,5303.29936,5245.37968,5235.729568,5257.973632,5375.765344,6066.1984,6823.263904,7071.4984,7285.573792,7452.33856,7632.348928,7729.10032,7624.242784,6752.42128,6267.693472,6271.104064,6606.7,7132.634656,7218.031552,7202.903584,7220.842144,7284.172672,7337.352352,7206.17872,6755.494816,6303.71824,6277.112512,6407.928448,6620.33872,6577.542784,6626.236096,6603.43984,6555.008608,6473.522464,6301.134496,6011.276416,5663.976736
5365.068448,5244.370432,5139.628768,5046.390112,4962.877216,4897.150912,4823.277856,4758.548608,4704.111712,4672.533472,4650.297856,4649.871712,4700.590432,4843.876576,5032.844224,5478.804544,7176.074656,8630.32192,9090.527488,9405.749728,9623.603104,9804.476896,9829.305664,9635.808448,8268.942784,7534.62016,7716.772192,8557.3984,9559.788448,9824.437216,9900.015616,9975.38032,10055.46534,10088.55434,9879.628768,8984.602144,8158.432192,8496.044704,9076.526848,9400.19872,9264.285664,9222.005344,9004.613152,8715.995296,8328.704704,7949.409088,7461.488608,7035.093952
